PC1,PC2,use
28.279720306396484,-22.80632209777832,0.448033334
5.386367321014404,92.44697570800781,0.278683434
12.431631088256836,-16.898456573486328,0.8016000329999999
-18.303739547729492,-15.880322456359863,0.44811676800000005
-6.000612258911133,-72.3034439086914,0.865349965
-78.95622253417969,-9.069568634033203,0.353000034
-38.18994140625,-41.92206954956055,0.305983367
-41.54037857055664,26.99968719482422,0.5342666999999999
-95.56596374511719,51.5724983215332,0.333783335
-17.77977180480957,-42.7266731262207,1.6265333659999994
-27.895160675048828,-11.569595336914062,0.18900010100000003
3.562936544418335,-80.28425598144531,0.7837166680000001
-61.64714050292969,-61.089012145996094,0.41703336699999993
96.298828125,85.34347534179688,0.34401666700000005
36.252479553222656,-30.335111618041992,2.0989667340000002
-29.063329696655273,12.283504486083984,0.739516733
-44.00879669189453,-50.33130645751953,0.6558333659999999
-28.4469051361084,51.14266586303711,0.8685499999999999
0.9560081362724304,-19.8370304107666,0.7313500669999999
-20.381410598754883,-5.3307390213012695,1.751583367
-120.45806884765625,53.048099517822266,0.656266768
20.964088439941406,-52.37755584716797,1.213800034
-54.441734313964844,81.5046615600586,0.238233366
56.76467514038086,23.65471649169922,1.033233334
-54.56653594970703,73.12184143066406,0.34188333400000004
-23.866178512573242,46.764041900634766,0.918183298
26.907548904418945,5.570916652679443,0.32848340099999995
-85.62515258789062,-56.60340118408203,0.33431669999999997
-32.9609489440918,-0.17942531406879425,0.32754996599999997
5.773503303527832,-23.104854583740234,0.7448166999999998
-14.132253646850586,-14.821297645568848,0.18931673400000004
89.79791259765625,89.74089050292969,0.616700034
9.25508975982666,-19.40977668762207,0.3368166660000001
-14.006970405578613,84.97674560546875,0.8458500330000001
-121.731689453125,50.177330017089844,0.6165
-45.8297119140625,-41.079586029052734,0.529116699
-45.6016960144043,-38.09120559692383,0.37626666699999994
34.33296585083008,88.46469116210938,0.3344334
42.099979400634766,-80.4036636352539,0.382283366
17.127687454223633,-58.32781982421875,0.416166701
-12.45245361328125,-11.92010498046875,0.6609833669999999
-120.64845275878906,52.84899139404297,1.1353000000000002
0.027071917429566383,98.39334106445312,0.49451669800000003
63.83341979980469,-29.357685089111328,1.549266667
-119.38407897949219,41.61418151855469,0.746033367
9.94437026977539,10.084420204162598,0.216650033
-117.1178970336914,42.83317565917969,0.45360003300000007
41.08810043334961,-41.916221618652344,0.233450066
-111.06170654296875,43.80021286010742,0.354933301
89.34146881103516,-86.08955383300781,0.18844993300000001
29.76445198059082,-11.695706367492676,0.8765667339999998
7.833759307861328,-70.85216522216797,0.45368333499999997
-17.908203125,-9.709383964538574,0.334349999
1.2712920904159546,6.9194111824035645,0.1908
12.013054847717285,83.81636810302734,0.21980003299999998
20.554521560668945,103.82488250732422,0.9092001
1.2852154970169067,13.176216125488281,0.38963330099999993
48.759517669677734,60.27347183227539,0.3165833
4.126158237457275,83.78636932373047,0.6536166999999999
-71.80091857910156,39.08189010620117,2.507116699
-17.1555118560791,-10.368806838989258,0.38795003299999997
-120.37342071533203,44.88373565673828,0.17675003299999997
3.6424524784088135,-6.8948283195495605,0.19103340100000002
42.721736907958984,62.470638275146484,0.7981333989999998
0.40438202023506165,-7.418398380279541,0.354466668
3.151416778564453,11.527976989746094,0.267283367
-30.73357391357422,124.0128402709961,0.36075003299999997
-5.737566947937012,102.35527038574219,0.729366634
21.920469284057617,-10.777161598205566,0.3812167
57.5234260559082,-48.81766891479492,1.213883299
36.500144958496094,94.24951171875,1.4406000339999998
98.08483123779297,-10.9409761428833,0.579133334
-36.84043502807617,59.58988952636719,0.35338336700000006
-14.496367454528809,-3.74727463722229,0.430849934
76.70259857177734,-8.26242733001709,0.6256333679999999
